Permalink,Name,Description,Meta Title,Meta Description,Width,Length,Height,Brand,Barcode,Categories,Images,Digital,Featured,Status,SKU,Weight,Stock,Stock Unlimited,Price,Custom Field 1 Label,Custom Field 1 Value,Custom Field 1 Type,Custom Field 2 Label,Custom Field 2 Value,Custom Field 2 Type,Custom Field 3 Label,Custom Field 3 Value,Custom Field 3 Type,Google Product Category
,Vestido Aurora,"<p><b>Descripción:</b> Impresionante vestido de corte princesa en tono azul marino. Tiene una extensa corrida de botones metálicos con forma de corazón. Sus hombros tipo princesa, cintura en V y falda plisada le confieren una increíble forma. Y para hacerla aun más perfecta, tiene bolsillos! </p><p><b>Talla estimada:</b> S</p><p><b>Talla etiqueta:</b> 38</p><p><b>Medidas:</b> ancho de hombros: 36 cm / contorno de busto: 96 cm / contorno de cintura: 76 cm / largo de mangas: 37 cm / largo total: 130 cm / contorno de cadera: 140 cm</p><p><b>Composición:</b> 50% poliester / 40% viscosa / 10% lino</p><p><b>Composición del forro:</b> 100% algodón</p>",,"Impresionante vestido de corte princesa en tono azul marino. Tiene una extensa corrida de botones metálicos con forma de corazón. Sus hombros tipo princesa, cintura en V y falda plisada le confieren una increíble forma. Y para hacerla aun más perfecta, tiene bolsillos!",10,10,10,,,"Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-014-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-014-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-014-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-014-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-014-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-014-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-014-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-014-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-014-9.jpg",NO,NO,disabled,VST-AZL-2021002-014,1.11,1,NO,45000,color,azul,selection,talla,S,selection,condición,usado,selection,Apparel & Accessories > Clothing > Dresses
,Vestido Ariel,"<p><b>Descripción:</b> Fresco y liviano vestido de corte princesa, ideal para un día de picnic en el bosque encantado. Presenta una extensa corrida de botones que imitan la madera por el frente. Su parte superior es de un sólido azul con bordado floral, y su parte inferior una amplia flada con estampado Vichy. </p><p><b>Talla estimada:</b> 42</p><p><b>Talla etiqueta:</b> 42</p><p><b>Medidas:</b> ancho de hombros: 35 cm / contorno de busto: 98 cm / contorno de cintura: 80 cm / largo de mangas: 36 cm / largo total: 126 cm / contorno de cadera: 152 cm</p><p><b>Composición:</b> 59% poliéster / 30% viscosa / 11% lino</p>",,"Fresco y liviano vestido de corte princesa, ideal para un día de picnic en el bosque encantado. Presenta una extensa corrida de botones que imitan la madera por el frente. Su parte superior es de un sólido azul con bordado floral, y su parte inferior una amplia flada con estampado Vichy.",10,10,10,,,"Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-015-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-015-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-015-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-015-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-015-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-015-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-015-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-015-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-AZL-2021002-015-9.jpg",NO,NO,disabled,VST-AZL-2021002-015,0.465,1,NO,25000,color,azul,selection,talla,42,selection,condición,usado,selection,Apparel & Accessories > Clothing > Dresses
,Vestido Nakatomi,"<p><b>Descripción:</b> Estiloso vestido de los años ochenta, con estampado geométrico en tonos rojo, negro y gris. Tiene una típica manga murciélago y cintura elasticada. Se abotona por el homnbro izquierdo. </p><p><b>Marca:</b> Leslie Belle</p><p><b>Talla estimada:</b> L</p><p><b>Medidas:</b> ancho de hombros: 46 cm / contorno de busto: 112 cm / contorno de cintura: 92 cm / largo de mangas: 46 cm / largo total: 115 cm / contorno de cadera: 116 cm</p><p><b>Composición:</b> lanilla</p>",,"Estiloso vestido de los años ochenta, con estampado geométrico en tonos rojo, negro y gris. Tiene una típica manga murciélago y cintura elasticada. Se abotona por el homnbro izquierdo.",10,10,10,Leslie Belle,,"Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MLT-2021002-016-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MLT-2021002-016-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MLT-2021002-016-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MLT-2021002-016-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MLT-2021002-016-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MLT-2021002-016-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MLT-2021002-016-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MLT-2021002-016-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MLT-2021002-016-9.jpg",NO,NO,disabled,VST-MLT-2021002-016,0.395,1,NO,20000,color,multicolor,selection,talla,L,selection,condición,usado,selection,Apparel & Accessories > Clothing > Dresses
,Vestido cranberry,"<p><b>Descripción:</b> Entretenido vestido de invierno, de hermoso tono morado. Presenta botones metálicos decorativos en hombro izquierdo y puños, y pinzas delanteras que marcan la cintura. Tiene cierre por la espalda. Su tela es un poco elasticada, ajustándose de manera cómoda a la figura. </p><p><b>Marca:</b> Steilmann</p><p><b>Talla estimada:</b> 42</p><p><b>Talla etiqueta:</b> 42</p><p><b>Medidas:</b> ancho de hombros: 43 cm / contorno de busto: 100 cm / contorno de cintura: 86 cm / largo de mangas: 57 cm / largo total: 96 cm / contorno de cadera: 106 cm</p><p><b>Composición:</b> 58% poliéster / 29% poliacril / 13% angora</p>",,"Entretenido vestido de invierno, de hermoso tono morado. Presenta botones metálicos decorativos en hombro izquierdo y puños, y pinzas delanteras que marcan la cintura. Tiene cierre por la espalda. Su tela es un poco elasticada, ajustándose de manera cómoda a la figura.",10,10,10,Steilmann,,"Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MRD-2021002-017-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MRD-2021002-017-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MRD-2021002-017-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MRD-2021002-017-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MRD-2021002-017-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MRD-2021002-017-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MRD-2021002-017-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MRD-2021002-017-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-MRD-2021002-017-9.jpg",NO,NO,disabled,VST-MRD-2021002-017,0.39,1,NO,20000,color,morado,selection,talla,42,selection,condición,usado,selection,Apparel & Accessories > Clothing > Dresses
,Vestido Sabrina,<p><b>Descripción:</b> Suave vestido velvet en tono burdeo. De corte acampanado y botones por el frente. </p><p><b>Marca:</b> Hanna Andersson</p><p><b>Talla estimada:</b> L</p><p><b>Talla etiqueta:</b> L</p><p><b>Medidas:</b> ancho de hombros: 45 cm / contorno de busto: 100 cm / contorno de cintura: 94 cm / largo de mangas: 58 cm / largo total: 92 cm / contorno de cadera: 122 cm</p><p><b>Composición:</b> 69% algodón / 30% nylon / 1% spandex</p>,,Suave vestido velvet en tono burdeo. De corte acampanado y botones por el frente.,10,10,10,Hanna Andersson,,"Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-RJO-2021002-018-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-RJO-2021002-018-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-RJO-2021002-018-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-RJO-2021002-018-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-RJO-2021002-018-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-RJO-2021002-018-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-RJO-2021002-018-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-RJO-2021002-018-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/VST-RJO-2021002-018-9.jpg",NO,NO,disabled,VST-RJO-2021002-018,0.555,1,NO,20000,color,rojo,selection,talla,L,selection,condición,usado,selection,Apparel & Accessories > Clothing > Dresses
,Blusa Flora,<p><b>Descripción:</b> Elegante blusa blanca con bordado floral en mangas y cuello. </p><p><b>Marca:</b> Northern Traditions</p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> M</p><p><b>Medidas:</b> ancho de hombros: 43 cm / contorno de busto: 104 cm / contorno de cintura: 96 cm / largo de mangas: 60 cm / largo total: 60 cm</p><p><b>Composición:</b> poliéster</p>,,Elegante blusa blanca con bordado floral en mangas y cuello.,10,10,10,Northern Traditions,,"Colecciones,Colecciones / Back to Basic,Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-019-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-019-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-019-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-019-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-019-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-019-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-019-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-019-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-019-9.jpg",NO,NO,disabled,BLU-BLN-2021002-019,0.2,1,NO,16000,color,blanco,selection,talla,M,selection,condición,usado,selection,Apparel & Accessories > Clothing > Shirts & Tops
,Blusa Koret,<p><b>Descripción:</b> Preciosa blusa color mantequilla con bordado vegetal en cuello y puños. Presenta una tenue mancha beige cerca del hombro derecho.</p><p><b>Marca:</b> Koret</p><p><b>Talla estimada:</b> XL</p><p><b>Talla etiqueta:</b> 18</p><p><b>Medidas:</b> ancho de hombros: 46 cm / contorno de busto: 128 cm / contorno de cintura: 120 cm / largo de mangas: 61 cm / largo total: 70 cm</p><p><b>Composición:</b> 100% poliéster</p>,,Preciosa blusa color mantequilla con bordado vegetal en cuello y puños.,10,10,10,Koret,,"Colecciones,Colecciones / Back to Basic,Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-020-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-020-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-020-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-020-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-020-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-020-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-020-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-020-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-020-9.jpg",NO,NO,disabled,BLU-BLN-2021002-020,0.235,1,NO,14000,color,blanco,selection,talla,XL,selection,condición,usado,selection,Apparel & Accessories > Clothing > Shirts & Tops
,Blusa Alicia,<p><b>Descripción:</b> Linda blusa roja de corte clásico con botones forrados. </p><p><b>Marca:</b> Alicia</p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> 10</p><p><b>Medidas:</b> ancho de hombros: 38 cm / contorno de busto: 98 cm / contorno de cintura: 90 cm / largo de mangas: 60 cm / largo total: 60 cm</p><p><b>Composición:</b> 100% poliéster</p>,,Linda blusa roja de corte clásico con botones forrados.,10,10,10,Alicia,,"Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RJO-2021002-021-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RJO-2021002-021-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RJO-2021002-021-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RJO-2021002-021-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RJO-2021002-021-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RJO-2021002-021-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RJO-2021002-021-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RJO-2021002-021-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RJO-2021002-021-9.jpg",NO,NO,disabled,BLU-RJO-2021002-021,0.115,1,NO,14000,color,rojo,selection,talla,M,selection,condición,usado,selection,Apparel & Accessories > Clothing > Shirts & Tops
,Blusa Elite,<p><b>Descripción:</b> Delicada blusa plisada en tonos damasco y salmón. </p><p><b>Marca:</b> Elite</p><p><b>Talla estimada:</b> L</p><p><b>Talla etiqueta:</b> 14</p><p><b>Medidas:</b> ancho de hombros: 43 cm / contorno de busto: 110 cm / contorno de cintura: 104 cm / largo de mangas: 24 cm / largo total: 65 cm</p><p><b>Composición:</b> 100% poliéster</p>,,Delicada blusa plisada en tonos damasco y salmón.,10,10,10,Elite,,"Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-022-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-022-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-022-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-022-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-022-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-022-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-022-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-022-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-022-9.jpg",NO,NO,disabled,BLU-RSD-2021002-022,0.14,1,NO,14000,color,rosado,selection,talla,L,selection,condición,usado,selection,Apparel & Accessories > Clothing > Shirts & Tops
,Blusa Elle,<p><b>Descripción:</b> Delicada blusa de seda en tono palo de rosa. Destaca su cuello en V con bordado en bucle y botones con brillos plateados. </p><p><b>Talla estimada:</b> M</p><p><b>Medidas:</b> ancho de hombros: 41 cm / contorno de busto: 96 cm / contorno de cintura: 92 cm / largo de mangas: 55 cm / largo total: 66 cm</p><p><b>Composición:</b> seda</p>,,Delicada blusa de seda en tono palo de rosa. Destaca su cuello en V con bordado en bucle y botones con brillos plateados.,10,10,10,,,"Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-023-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-023-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-023-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-023-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-023-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-023-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-023-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-023-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-RSD-2021002-023-9.jpg",NO,NO,disabled,BLU-RSD-2021002-023,0.185,1,NO,22000,color,rosado,selection,talla,M,selection,condición,usado,selection,Apparel & Accessories > Clothing > Shirts & Tops
,Blusa Ana,<p><b>Descripción:</b> Preciosa blusa vintage con corte tipo chaqueta. Presenta doble línea frontal de botones y cuello en V. Amamos su estampado geométrico en rojo y negro. </p><p><b>Marca:</b> Evan Picone</p><p><b>Talla estimada:</b> ML</p><p><b>Talla etiqueta:</b> 12</p><p><b>Medidas:</b> ancho de hombros: 42 cm / contorno de busto: 108 cm / contorno de cintura: 90 cm / largo de mangas: 32 cm / largo total: 65 cm</p><p><b>Composición:</b> 100% poliéster</p>,,Preciosa blusa vintage con corte tipo chaqueta. Presenta doble línea frontal de botones y cuello en V. Amamos su estampado geométrico en rojo y negro.,10,10,10,Evan Picone,,"Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-024-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-024-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-024-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-024-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-024-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-024-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-024-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-024-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-BLN-2021002-024-9.jpg",NO,NO,disabled,BLU-BLN-2021002-024,0.155,1,NO,14000,color,blanco,selection,talla,ML,selection,condición,usado,selection,Apparel & Accessories > Clothing > Shirts & Tops
,Blusa Jazmin,<p><b>Descripción:</b> Preciosa blusa de intenso color verde y corte recto. Sus hermosos botones te impactarán. </p><p><b>Marca:</b> Shipn'n Shore</p><p><b>Talla estimada:</b> L</p><p><b>Talla etiqueta:</b> L</p><p><b>Medidas:</b> ancho de hombros: 45 cm / contorno de busto: 110 cm / contorno de cintura: 112 cm / largo de mangas: 61 cm / largo total: 69 cm</p><p><b>Composición:</b> 100% poliéster</p>,,Preciosa blusa de intenso color verde y corte recto. Sus hermosos botones te impactarán.,10,10,10,Shipn'n Shore,,"Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-CLP-2021002-025-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-CLP-2021002-025-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-CLP-2021002-025-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-CLP-2021002-025-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-CLP-2021002-025-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-CLP-2021002-025-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-CLP-2021002-025-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-CLP-2021002-025-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-CLP-2021002-025-9.jpg",NO,NO,disabled,BLU-CLP-2021002-025,0.215,1,NO,16000,color,calipso,selection,talla,L,selection,condición,usado,selection,Apparel & Accessories > Clothing > Shirts & Tops
,Blusa Clara,<p><b>Descripción:</b> Delicada blusa azul marino con estampado de flores y hojas blancas. destaca su hermoso cuello Peter Pan y botón dorado. </p><p><b>Marca:</b> FairSet</p><p><b>Talla estimada:</b> XL</p><p><b>Medidas:</b> ancho de hombros: 45 cm / contorno de busto: 134 cm / contorno de cintura: 134 cm / largo de mangas: 31 cm / largo total: 72 cm</p><p><b>Composición:</b> 100% poliéster</p>,,Delicada blusa azul marino con estampado de flores y hojas blancas. destaca su hermoso cuello Peter Pan y botón dorado.,10,10,10,FairSet,,"Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-AZL-2021002-026-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-AZL-2021002-026-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-AZL-2021002-026-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-AZL-2021002-026-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-AZL-2021002-026-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-AZL-2021002-026-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-AZL-2021002-026-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-AZL-2021002-026-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVC_2021_002/BLU-AZL-2021002-026-9.jpg",NO,NO,disabled,BLU-AZL-2021002-026,0.21,1,NO,14000,color,azul,selection,talla,XL,selection,condición,usado,selection,Apparel & Accessories > Clothing > Shirts & Tops
